CIK,coName,formtype,date,fName,length,full_link,performance,clstr
926282,ADTRAN INC,10-K,2019-12-31,285728.txt,126677,/blue/acg7849/share/BS/item1/285728.txt,-0.097193635,39
1022321,GENESIS ENERGY LP,10-K,2019-12-31,279265.txt,392636,/blue/acg7849/share/BS/item1/279265.txt,0.0145505037,11
1104485,"NORTHERN OIL & GAS, INC.",10-K,2019-12-31,279791.txt,99283,/blue/acg7849/share/BS/item1/279791.txt,-0.040052166,9
863436,BENCHMARK ELECTRONICS INC,10-K,2019-12-31,285295.txt,48691,/blue/acg7849/share/BS/item1/285295.txt,0.013310612,45
931584,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,10-K,2019-12-31,285760.txt,20128,/blue/acg7849/share/BS/item1/285760.txt,0.011604266,42
1252849,"COLUMBIA PROPERTY TRUST, INC.",10-K,2019-12-31,280214.txt,119771,/blue/acg7849/share/BS/item1/280214.txt,0.002166577,25
885975,CINEMARK USA INC /TX,10-K,2019-12-31,285440.txt,297580,/blue/acg7849/share/BS/item1/285440.txt,0.033032662,36
1494259,"CarGurus, Inc.",10-K,2019-12-31,281531.txt,132923,/blue/acg7849/share/BS/item1/281531.txt,0.1070719953,6
814549,EBIX INC,10-K,2019-12-31,285090.txt,134503,/blue/acg7849/share/BS/item1/285090.txt,0.060768312,16
920112,HEARTLAND FINANCIAL USA INC,10-K,2019-12-31,285674.txt,350728,/blue/acg7849/share/BS/item1/285674.txt,0.0112894436,12
1132105,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",10-K,2019-02-02,266848.txt,82574,/blue/acg7849/share/BS/item1/266848.txt,0.0327824455,40
700841,RCM TECHNOLOGIES INC,10-K,2019-12-28,284587.txt,40161,/blue/acg7849/share/BS/item1/284587.txt,0.0421947948,17
1515156,"Advanced Emissions Solutions, Inc.",10-K,2019-12-31,281681.txt,113948,/blue/acg7849/share/BS/item1/281681.txt,0.2044718324,26
1158324,"COGENT COMMUNICATIONS HOLDINGS, INC.",10-K,2019-12-31,280006.txt,26173,/blue/acg7849/share/BS/item1/280006.txt,0.0402521553,39
15357,CHASE GENERAL CORP,10-K,2019-06-30,271151.txt,46536,/blue/acg7849/share/BS/item1/271151.txt,-0.046052632,30
277638,DAVEY TREE EXPERT CO,10-K,2019-12-31,284233.txt,15607,/blue/acg7849/share/BS/item1/284233.txt,0.0683524835,22
1671013,Cardtronics plc,10-K,2019-12-31,283042.txt,121401,/blue/acg7849/share/BS/item1/283042.txt,0.0273668647,16
1089511,ALASKA COMMUNICATIONS SYSTEMS GROUP INC,10-K,2019-12-31,279693.txt,38026,/blue/acg7849/share/BS/item1/279693.txt,0.0088435069,39
1120914,PDF SOLUTIONS INC,10-K,2019-12-31,279864.txt,41273,/blue/acg7849/share/BS/item1/279864.txt,-0.022617974,45
100517,"United Airlines Holdings, Inc.",10-K,2019-12-31,284318.txt,120726,/blue/acg7849/share/BS/item1/284318.txt,0.0571933626,15
1009829,JAKKS PACIFIC INC,10-K,2019-12-31,279183.txt,74603,/blue/acg7849/share/BS/item1/279183.txt,-0.152093795,40
853816,LANDSTAR SYSTEM INC,10-K,2019-12-28,285248.txt,81043,/blue/acg7849/share/BS/item1/285248.txt,0.1595000669,15
1692412,Playa Hotels & Resorts N.V.,10-K,2019-12-31,283250.txt,86932,/blue/acg7849/share/BS/item1/283250.txt,-0.001983191,19
929008,WESCO INTERNATIONAL INC,10-K,2019-12-31,285747.txt,92341,/blue/acg7849/share/BS/item1/285747.txt,0.0445281492,37
789933,NACCO INDUSTRIES INC,10-K,2019-12-31,284966.txt,463063,/blue/acg7849/share/BS/item1/284966.txt,0.0891061283,26
766829,SJW GROUP,10-K,2019-12-31,284891.txt,91486,/blue/acg7849/share/BS/item1/284891.txt,0.0074711011,27
920465,LA JOLLA PHARMACEUTICAL CO,10-K,2019-12-31,285678.txt,101708,/blue/acg7849/share/BS/item1/285678.txt,-0.880987848,46
1702750,"BYLINE BANCORP, INC.",10-K,2019-12-31,283351.txt,81184,/blue/acg7849/share/BS/item1/283351.txt,0.0103230662,12
1717307,Industrial Logistics Properties Trust,10-K,2019-12-31,283496.txt,226799,/blue/acg7849/share/BS/item1/283496.txt,0.0213849764,7
717806,FIRST US BANCSHARES INC,10-K,2019-12-31,284676.txt,40039,/blue/acg7849/share/BS/item1/284676.txt,0.0057889946,12
1358356,"LIMESTONE BANCORP, INC.",10-K,2019-12-31,280678.txt,47184,/blue/acg7849/share/BS/item1/280678.txt,0.00844291,12
1049502,MKS INSTRUMENTS INC,10-K,2019-12-31,279446.txt,58646,/blue/acg7849/share/BS/item1/279446.txt,0.0410927548,45
1437958,COASTAL FINANCIAL CORP,10-K,2019-12-31,281227.txt,93117,/blue/acg7849/share/BS/item1/281227.txt,0.0116975595,12
1166003,"XPO Logistics, Inc.",10-K,2019-12-31,280052.txt,160300,/blue/acg7849/share/BS/item1/280052.txt,0.0296574179,15
1278752,APOLLO INVESTMENT CORP,10-K,2019-03-31,267617.txt,152993,/blue/acg7849/share/BS/item1/267617.txt,-0.040425516,0
1575965,"Gaming & Leisure Properties, Inc.",10-K,2019-12-31,282159.txt,353089,/blue/acg7849/share/BS/item1/282159.txt,0.0463442245,19
924901,MACK CALI REALTY CORP,10-K,2019-12-31,279559.txt,112098,/blue/acg7849/share/BS/item1/279559.txt,0.0348158006,14
1590714,Element Solutions Inc,10-K,2019-12-31,282309.txt,101285,/blue/acg7849/share/BS/item1/282309.txt,0.0182453057,42
1415404,EchoStar CORP,10-K,2019-12-31,281077.txt,154686,/blue/acg7849/share/BS/item1/281077.txt,-0.014301613,39
1656936,MGM Growth Properties LLC,10-K,2019-12-31,282931.txt,122535,/blue/acg7849/share/BS/item1/282931.txt,0.0071768302,13
1521036,"Lantheus Holdings, Inc.",10-K,2019-12-31,281722.txt,215546,/blue/acg7849/share/BS/item1/281722.txt,0.0780131011,41
31235,EASTMAN KODAK CO,10-K,2019-12-31,284269.txt,22105,/blue/acg7849/share/BS/item1/284269.txt,-0.064310954,45
1361538,Primoris Services Corp,10-K,2019-12-31,280692.txt,28536,/blue/acg7849/share/BS/item1/280692.txt,0.0449760034,20
1173489,CEVA INC,10-K,2019-12-31,280094.txt,102787,/blue/acg7849/share/BS/item1/280094.txt,9.42694e-05,45
8858,AVNET INC,10-K,2019-06-29,278130.txt,16730,/blue/acg7849/share/BS/item1/278130.txt,0.0210298117,37
829224,STARBUCKS CORP,10-K,2019-09-29,277511.txt,1141329,/blue/acg7849/share/BS/item1/277511.txt,0.1872671648,40
895417,EQUITY LIFESTYLE PROPERTIES INC,10-K,2019-12-31,285520.txt,72423,/blue/acg7849/share/BS/item1/285520.txt,0.067241751,13
1578348,"Investcorp Credit Management BDC, Inc.",10-K,2019-06-30,271925.txt,264509,/blue/acg7849/share/BS/item1/271925.txt,-0.043157995,0
1495320,"Vera Bradley, Inc.",10-K,2019-02-02,270457.txt,138650,/blue/acg7849/share/BS/item1/270457.txt,0.029990973,40
1446159,Predictive Oncology Inc.,10-K,2019-12-31,281273.txt,38983,/blue/acg7849/share/BS/item1/281273.txt,-0.866598141,44
1494650,"OptiNose, Inc.",10-K,2019-12-31,281536.txt,240442,/blue/acg7849/share/BS/item1/281536.txt,-0.637434115,41
1001316,"TG THERAPEUTICS, INC.",10-K,2019-12-31,279117.txt,132333,/blue/acg7849/share/BS/item1/279117.txt,-1.060467199,49
1206264,"TEMPUR SEALY INTERNATIONAL, INC.",10-K,2019-12-31,280159.txt,424001,/blue/acg7849/share/BS/item1/280159.txt,0.0623489451,40
779544,ARK RESTAURANTS CORP,10-K,2019-09-28,277002.txt,127392,/blue/acg7849/share/BS/item1/277002.txt,0.0282719858,21
1499832,"Townsquare Media, Inc.",10-K,2019-12-31,281577.txt,1043438,/blue/acg7849/share/BS/item1/281577.txt,-0.067711345,36
733337,"PwrCor, Inc.",10-K,2019-12-31,284781.txt,21719,/blue/acg7849/share/BS/item1/284781.txt,-1.044186047,28
1404912,KKR & Co. Inc.,10-K,2019-12-31,280997.txt,776772,/blue/acg7849/share/BS/item1/280997.txt,0.0329239971,23
867773,SUNPOWER CORP,10-K,2019-12-29,285317.txt,157481,/blue/acg7849/share/BS/item1/285317.txt,0.0102024889,28
710752,SABINE ROYALTY TRUST,10-K,2019-12-31,284633.txt,89830,/blue/acg7849/share/BS/item1/284633.txt,0.3385974042,9
1634117,"Barnes & Noble Education, Inc.",10-K,2019-04-27,273149.txt,104809,/blue/acg7849/share/BS/item1/273149.txt,-0.033075875,10
1122904,"NETGEAR, INC.",10-K,2019-12-31,279873.txt,111016,/blue/acg7849/share/BS/item1/279873.txt,0.0269833116,45
711669,COLONY BANKCORP INC,10-K,2019-12-31,284639.txt,153400,/blue/acg7849/share/BS/item1/284639.txt,0.0067385418,12
1692115,"Southwest Gas Holdings, Inc.",10-K,2019-12-31,283245.txt,186634,/blue/acg7849/share/BS/item1/283245.txt,0.0261854031,27
887596,CHEESECAKE FACTORY INC,10-K,2019-12-31,285457.txt,65603,/blue/acg7849/share/BS/item1/285457.txt,0.044812122,21
827876,"CLEANSPARK, INC.",10-K,2019-09-30,277500.txt,111351,/blue/acg7849/share/BS/item1/277500.txt,-1.114491764,28
1041368,RIVERVIEW BANCORP INC,10-K,2019-03-31,265652.txt,1031672,/blue/acg7849/share/BS/item1/265652.txt,0.0133366305,4
50863,INTEL CORP,10-K,2019-12-28,284476.txt,4973,/blue/acg7849/share/BS/item1/284476.txt,0.1541706953,33
889900,PATTERSON UTI ENERGY INC,10-K,2019-12-31,285474.txt,387002,/blue/acg7849/share/BS/item1/285474.txt,-0.095887369,20
1770141,"GigCapital2, Inc.",10-K,2019-12-31,283949.txt,51420,/blue/acg7849/share/BS/item1/283949.txt,0.0020481544,5
36104,US BANCORP \DE\,10-K,2019-12-31,284391.txt,115154,/blue/acg7849/share/BS/item1/284391.txt,0.0139556664,12
788816,OGLETHORPE POWER CORP,10-K,2019-12-31,284959.txt,205781,/blue/acg7849/share/BS/item1/284959.txt,0.0041924962,27
1004724,"REGIONAL HEALTH PROPERTIES, INC",10-K,2019-12-31,279141.txt,71091,/blue/acg7849/share/BS/item1/279141.txt,0.0428453383,1
29905,DOVER Corp,10-K,2019-12-31,284250.txt,112177,/blue/acg7849/share/BS/item1/284250.txt,0.0781959512,37
33488,ESCALADE INC,10-K,2019-12-28,284333.txt,34616,/blue/acg7849/share/BS/item1/284333.txt,0.0487837665,30
85535,ROYAL GOLD INC,10-K,2019-06-30,277720.txt,36233,/blue/acg7849/share/BS/item1/277720.txt,0.0368787073,38
105634,"EMCOR Group, Inc.",10-K,2019-12-31,279488.txt,6374,/blue/acg7849/share/BS/item1/279488.txt,0.067311781,33
769397,AUTODESK INC,10-K,2019-01-31,276942.txt,1142590,/blue/acg7849/share/BS/item1/276942.txt,0.0347126697,24
915912,AVALONBAY COMMUNITIES INC,10-K,2019-12-31,285647.txt,66162,/blue/acg7849/share/BS/item1/285647.txt,0.0411051673,13
1635748,"Zoompass Holdings, Inc.",10-K,2019-12-31,282730.txt,14939,/blue/acg7849/share/BS/item1/282730.txt,-14.09626216,33
1558583,Arcimoto Inc,10-K,2019-12-31,281992.txt,49761,/blue/acg7849/share/BS/item1/281992.txt,-0.932871215,28
1560327,"Rapid7, Inc.",10-K,2019-12-31,282007.txt,90841,/blue/acg7849/share/BS/item1/282007.txt,-0.080980519,24
1211805,"My Size, Inc.",10-K,2019-12-31,280167.txt,1449,/blue/acg7849/share/BS/item1/280167.txt,-1.858350237,33
1753886,Stonemor Inc.,10-K,2019-12-31,283813.txt,34427,/blue/acg7849/share/BS/item1/283813.txt,-0.088370843,8
1704760,PENSARE ACQUISITION Corp,10-K,2019-03-31,274667.txt,44678,/blue/acg7849/share/BS/item1/274667.txt,-2.559347937,5
1385613,"GREENLIGHT CAPITAL RE, LTD.",10-K,2019-12-31,280874.txt,443624,/blue/acg7849/share/BS/item1/280874.txt,-0.002941278,3
874716,IDEXX LABORATORIES INC /DE,10-K,2019-12-31,285344.txt,112576,/blue/acg7849/share/BS/item1/285344.txt,0.233411097,44
1082038,DURECT CORP,10-K,2019-12-31,279645.txt,88807,/blue/acg7849/share/BS/item1/279645.txt,-0.239223436,41
805928,"Axogen, Inc.",10-K,2019-12-31,285038.txt,172397,/blue/acg7849/share/BS/item1/285038.txt,-0.188401674,34
84246,RLI CORP,10-K,2019-12-31,285208.txt,81388,/blue/acg7849/share/BS/item1/285208.txt,0.0540488098,3
926423,MITCHAM INDUSTRIES INC,10-K,2019-01-31,278771.txt,121525,/blue/acg7849/share/BS/item1/278771.txt,-0.193841451,20
316253,ENZO BIOCHEM INC,10-K,2019-07-31,275650.txt,196087,/blue/acg7849/share/BS/item1/275650.txt,0.0233402101,44
1333493,"eHealth, Inc.",10-K,2019-12-31,280558.txt,85777,/blue/acg7849/share/BS/item1/280558.txt,0.0901886915,18
720154,BIOANALYTICAL SYSTEMS INC,10-K,2019-09-30,276497.txt,111435,/blue/acg7849/share/BS/item1/276497.txt,-0.018818485,44
922521,FALCONSTOR SOFTWARE INC,10-K,2019-12-31,285700.txt,70490,/blue/acg7849/share/BS/item1/285700.txt,-0.111054767,24
66740,3M CO,10-K,2019-12-31,284562.txt,28514,/blue/acg7849/share/BS/item1/284562.txt,0.1023309971,42
750558,QNB CORP,10-K,2019-12-31,284835.txt,35073,/blue/acg7849/share/BS/item1/284835.txt,0.0100871575,12
917251,AGREE REALTY CORP,10-K,2019-12-31,285656.txt,19081,/blue/acg7849/share/BS/item1/285656.txt,0.0300544561,13
1748252,DD3 Acquisition Corp.,10-K,2019-06-30,275234.txt,56344,/blue/acg7849/share/BS/item1/275234.txt,0.0039933152,5
1126956,SPIRE INC,10-K,2019-09-30,276109.txt,246288,/blue/acg7849/share/BS/item1/276109.txt,0.0242282654,27
108385,WORLD ACCEPTANCE CORP,10-K,2019-03-31,266257.txt,444057,/blue/acg7849/share/BS/item1/266257.txt,0.0273346109,2
1390844,WABCO Holdings Inc.,10-K,2019-12-31,280908.txt,178514,/blue/acg7849/share/BS/item1/280908.txt,0.0608852889,37
1656472,Cronos Group Inc.,10-K,2019-12-31,282925.txt,156163,/blue/acg7849/share/BS/item1/282925.txt,0.3385974042,31
1437491,"Ecoark Holdings, Inc.",10-K,2019-03-31,269716.txt,22073,/blue/acg7849/share/BS/item1/269716.txt,-0.487196982,43
1130144,SIERRA BANCORP,10-K,2019-12-31,279917.txt,59830,/blue/acg7849/share/BS/item1/279917.txt,0.0138641131,12
1045810,NVIDIA CORP,10-K,2019-01-27,265747.txt,87471,/blue/acg7849/share/BS/item1/265747.txt,0.1614784869,45
792935,ETHEMA HEALTH Corp,10-K,2019-12-31,284978.txt,27614,/blue/acg7849/share/BS/item1/284978.txt,-4.659919028,1
310354,STANDEX INTERNATIONAL CORP/DE/,10-K,2019-06-30,275577.txt,72025,/blue/acg7849/share/BS/item1/275577.txt,0.0511872904,37
1050915,"QUANTA SERVICES, INC.",10-K,2019-12-31,279458.txt,111500,/blue/acg7849/share/BS/item1/279458.txt,0.0482548422,20
1399249,"Pzena Investment Management, Inc.",10-K,2019-12-31,280958.txt,42621,/blue/acg7849/share/BS/item1/280958.txt,0.0424262479,23
1657853,"HERTZ GLOBAL HOLDINGS, INC",10-K,2019-12-31,284450.txt,125117,/blue/acg7849/share/BS/item1/284450.txt,-0.002355139,6
1403431,"Heritage-Crystal Clean, Inc.",10-K,2019-12-28,280982.txt,110503,/blue/acg7849/share/BS/item1/280982.txt,0.0177440093,20
1603978,"AquaBounty Technologies, Inc.",10-K,2019-12-31,282431.txt,102617,/blue/acg7849/share/BS/item1/282431.txt,-0.437520672,35
1590955,"Paycom Software, Inc.",10-K,2019-12-31,282317.txt,126491,/blue/acg7849/share/BS/item1/282317.txt,0.0726103847,24
1578845,Allergan plc,10-K,2019-12-31,282192.txt,351804,/blue/acg7849/share/BS/item1/282192.txt,-0.055660508,32
1636286,People's Utah Bancorp,10-K,2019-12-31,282738.txt,82136,/blue/acg7849/share/BS/item1/282738.txt,0.0184197206,12
1724344,Entasis Therapeutics Holdings Inc.,10-K,2019-12-31,283570.txt,129481,/blue/acg7849/share/BS/item1/283570.txt,-0.859231101,46
730464,Adtalem Global Education Inc.,10-K,2019-06-30,276641.txt,105478,/blue/acg7849/share/BS/item1/276641.txt,0.0604678476,10
1528930,"Liberty Tax, Inc.",10-K,2019-04-30,271041.txt,58928,/blue/acg7849/share/BS/item1/271041.txt,-0.029285855,21
1426332,NGM BIOPHARMACEUTICALS INC,10-K,2019-12-31,281153.txt,239205,/blue/acg7849/share/BS/item1/281153.txt,-0.112499113,48
1752039,"POSITIVE PHYSICIANS HOLDINGS, INC.",10-K,2019-12-31,283796.txt,58919,/blue/acg7849/share/BS/item1/283796.txt,-0.001525986,3
927066,DAVITA INC.,10-K,2019-12-31,285734.txt,1341,/blue/acg7849/share/BS/item1/285734.txt,0.0408304496,33
1051514,"STRATA Skin Sciences, Inc.",10-K,2019-12-31,279463.txt,50322,/blue/acg7849/share/BS/item1/279463.txt,-0.080054073,34
1680062,"ACM Research, Inc.",10-K,2019-12-31,283127.txt,63000,/blue/acg7849/share/BS/item1/283127.txt,0.0867879634,45
1124796,"NLIGHT, INC.",10-K,2019-12-31,279884.txt,44145,/blue/acg7849/share/BS/item1/279884.txt,-0.05154301,45
1005817,TOMPKINS FINANCIAL CORP,10-K,2019-12-31,279158.txt,110140,/blue/acg7849/share/BS/item1/279158.txt,0.0121502499,12
1012019,RUSH ENTERPRISES INC \TX\,10-K,2019-12-31,279195.txt,57481,/blue/acg7849/share/BS/item1/279195.txt,0.0415524888,6
876437,MGIC INVESTMENT CORP,10-K,2019-12-31,285361.txt,2257602,/blue/acg7849/share/BS/item1/285361.txt,0.1081556017,2
1011432,"CYNERGISTEK, INC",10-K,2019-12-31,279188.txt,19964,/blue/acg7849/share/BS/item1/279188.txt,-0.119858313,18
1578776,"PRUDENTIAL BANCORP, INC.",10-K,2019-09-30,271940.txt,850159,/blue/acg7849/share/BS/item1/271940.txt,0.0073908397,4
1063344,HERSHA HOSPITALITY TRUST,10-K,2019-12-31,279536.txt,78936,/blue/acg7849/share/BS/item1/279536.txt,-0.001728681,19
1269021,PORTOLA PHARMACEUTICALS INC,10-K,2019-12-31,280261.txt,146445,/blue/acg7849/share/BS/item1/280261.txt,-0.502457289,46
1537561,"Arch Therapeutics, Inc.",10-K,2019-09-30,271183.txt,129223,/blue/acg7849/share/BS/item1/271183.txt,-1.567195038,34
1287750,ARES CAPITAL CORP,10-K,2019-12-31,280346.txt,261912,/blue/acg7849/share/BS/item1/280346.txt,0.0532036229,0
40211,GATX CORP,10-K,2019-12-31,284417.txt,192774,/blue/acg7849/share/BS/item1/284417.txt,0.0254915451,15
1556593,New Residential Investment Corp.,10-K,2019-12-31,281973.txt,220395,/blue/acg7849/share/BS/item1/281973.txt,0.0125557876,2
1097864,ON SEMICONDUCTOR CORP,10-K,2019-12-31,279748.txt,198181,/blue/acg7849/share/BS/item1/279748.txt,0.0251261053,45
918965,"SCANSOURCE, INC.",10-K,2019-06-30,278634.txt,68260,/blue/acg7849/share/BS/item1/278634.txt,0.0278615037,24
947484,ARCH CAPITAL GROUP LTD.,10-K,2019-12-31,285838.txt,280943,/blue/acg7849/share/BS/item1/285838.txt,0.0431913266,3
1731727,"LMP Automotive Holdings, Inc.",10-K,2019-12-31,283636.txt,25029,/blue/acg7849/share/BS/item1/283636.txt,-0.202431183,6
1673772,"RAPT Therapeutics, Inc.",10-K,2019-12-31,283068.txt,161867,/blue/acg7849/share/BS/item1/283068.txt,-0.508226756,49
1529377,Ares Commercial Real Estate Corp,10-K,2019-12-31,281781.txt,38806,/blue/acg7849/share/BS/item1/281781.txt,0.0207333081,7
1688757,ESTABLISHMENT LABS HOLDINGS INC.,10-K,2019-12-31,283209.txt,169833,/blue/acg7849/share/BS/item1/283209.txt,-0.327380697,34
813672,CADENCE DESIGN SYSTEMS INC,10-K,2019-12-28,285083.txt,86763,/blue/acg7849/share/BS/item1/285083.txt,0.2945822815,45
1764046,Clarivate Analytics PLC,10-K,2019-12-31,283902.txt,115301,/blue/acg7849/share/BS/item1/283902.txt,-0.055646625,24
1518621,"Orchid Island Capital, Inc.",10-K,2019-12-31,281706.txt,97193,/blue/acg7849/share/BS/item1/281706.txt,0.0062505152,7
1290476,Village Bank & Trust Financial Corp.,10-K,2019-12-31,280369.txt,86855,/blue/acg7849/share/BS/item1/280369.txt,0.008285938,12
1688568,DXC Technology Co,10-K,2019-03-31,274324.txt,82233,/blue/acg7849/share/BS/item1/274324.txt,-0.206452357,24
1404123,1Life Healthcare Inc,10-K,2019-12-31,280992.txt,61879,/blue/acg7849/share/BS/item1/280992.txt,-0.123034639,18
1051470,CROWN CASTLE INTERNATIONAL CORP,10-K,2019-12-31,279461.txt,69803,/blue/acg7849/share/BS/item1/279461.txt,0.0223626388,39
1461119,CRH Medical Corp,10-K,2019-12-31,281331.txt,62061,/blue/acg7849/share/BS/item1/281331.txt,0.0185676654,1
1730346,"Charah Solutions, Inc.",10-K,2019-12-31,283622.txt,104164,/blue/acg7849/share/BS/item1/283622.txt,-0.118221478,26
94049,STEPAN CO,10-K,2019-12-31,285800.txt,48090,/blue/acg7849/share/BS/item1/285800.txt,0.0652976794,42
1594109,GrubHub Inc.,10-K,2019-12-31,282352.txt,125939,/blue/acg7849/share/BS/item1/282352.txt,-0.007817336,21
1170010,CARMAX INC,10-K,2019-02-28,267153.txt,48564,/blue/acg7849/share/BS/item1/267153.txt,0.0421414159,6
1621443,"Zynerba Pharmaceuticals, Inc.",10-K,2019-12-31,282598.txt,151749,/blue/acg7849/share/BS/item1/282598.txt,-0.375366034,41
1374310,"Cboe Global Markets, Inc.",10-K,2019-12-31,280770.txt,77729,/blue/acg7849/share/BS/item1/280770.txt,0.0732122255,23
1020859,UNITED NATURAL FOODS INC,10-K,2019-08-03,265371.txt,101144,/blue/acg7849/share/BS/item1/265371.txt,-0.04884998,35
1708493,"Harpoon Therapeutics, Inc.",10-K,2019-12-31,283411.txt,115791,/blue/acg7849/share/BS/item1/283411.txt,-0.314670109,49
1691337,PCSB Financial Corp,10-K,2019-06-30,274389.txt,92446,/blue/acg7849/share/BS/item1/274389.txt,0.0050794496,4
789019,MICROSOFT CORP,10-K,2019-06-30,277069.txt,54787,/blue/acg7849/share/BS/item1/277069.txt,0.1369365848,24
923139,FLUSHING FINANCIAL CORP,10-K,2019-12-31,285706.txt,160259,/blue/acg7849/share/BS/item1/285706.txt,0.0058820629,4
96021,SYSCO CORP,10-K,2019-06-29,279044.txt,99883,/blue/acg7849/share/BS/item1/279044.txt,0.0931883756,35
1092570,FULLNET COMMUNICATIONS INC,10-K,2019-12-31,279716.txt,22769,/blue/acg7849/share/BS/item1/279716.txt,0.2396382818,39
872589,"REGENERON PHARMACEUTICALS, INC.",10-K,2019-12-31,285331.txt,655941,/blue/acg7849/share/BS/item1/285331.txt,0.1429092481,46
1275101,BANK OF THE JAMES FINANCIAL GROUP INC,10-K,2019-12-31,280284.txt,86109,/blue/acg7849/share/BS/item1/280284.txt,0.0077268353,12
1581280,Twist Bioscience Corp,10-K,2019-09-30,272008.txt,109269,/blue/acg7849/share/BS/item1/272008.txt,-0.575788528,44
1161728,MGE ENERGY INC,10-K,2019-12-31,284527.txt,34501,/blue/acg7849/share/BS/item1/284527.txt,0.0417329598,27
1290149,"Sierra Oncology, Inc.",10-K,2019-12-31,280368.txt,159477,/blue/acg7849/share/BS/item1/280368.txt,-0.583335536,46
1601046,"Keysight Technologies, Inc.",10-K,2019-10-31,272412.txt,117252,/blue/acg7849/share/BS/item1/272412.txt,0.0937641552,45
3499,ALEXANDERS INC,10-K,2019-12-31,284344.txt,19047,/blue/acg7849/share/BS/item1/284344.txt,0.0474709426,25
76282,PARK OHIO HOLDINGS CORP,10-K,2019-12-31,284866.txt,54503,/blue/acg7849/share/BS/item1/284866.txt,0.0294566545,37
706698,UTAH MEDICAL PRODUCTS INC,10-K,2019-12-31,284615.txt,107655,/blue/acg7849/share/BS/item1/284615.txt,0.134141565,34
1573097,"HD Supply Holdings, Inc.",10-K,2019-02-03,271794.txt,34775,/blue/acg7849/share/BS/item1/271794.txt,0.0956521739,22
874015,IONIS PHARMACEUTICALS INC,10-K,2019-12-31,285337.txt,406354,/blue/acg7849/share/BS/item1/285337.txt,0.0909792175,48
1487952,"Vishay Precision Group, Inc.",10-K,2019-12-31,281485.txt,86211,/blue/acg7849/share/BS/item1/281485.txt,0.0599007054,37
1326732,Xencor Inc,10-K,2019-12-31,280526.txt,84307,/blue/acg7849/share/BS/item1/280526.txt,0.0400969787,49
1288847,"Five9, Inc.",10-K,2019-12-31,280353.txt,128908,/blue/acg7849/share/BS/item1/280353.txt,-0.009436544,24
1692427,"NCS Multistage Holdings, Inc.",10-K,2019-12-31,283252.txt,41593,/blue/acg7849/share/BS/item1/283252.txt,-0.162027279,20
1364885,"Spirit AeroSystems Holdings, Inc.",10-K,2019-12-31,280709.txt,111225,/blue/acg7849/share/BS/item1/280709.txt,0.0696949776,37
874866,CORVEL CORP,10-K,2019-03-31,277935.txt,39238,/blue/acg7849/share/BS/item1/277935.txt,0.1138158843,18
1376793,"Cavitation Technologies, Inc.",10-K,2019-06-30,268729.txt,62485,/blue/acg7849/share/BS/item1/268729.txt,-0.708129285,42
1694028,Liberty Oilfield Services Inc.,10-K,2019-12-31,283273.txt,133325,/blue/acg7849/share/BS/item1/283273.txt,0.0303896826,20
1365038,LEAF GROUP LTD.,10-K,2019-12-31,280711.txt,29106,/blue/acg7849/share/BS/item1/280711.txt,-0.283690792,36
1157601,"MADRIGAL PHARMACEUTICALS, INC.",10-K,2019-12-31,280000.txt,204126,/blue/acg7849/share/BS/item1/280000.txt,-0.189903542,46
831547,SPECTRUM PHARMACEUTICALS INC,10-K,2019-12-31,285167.txt,214367,/blue/acg7849/share/BS/item1/285167.txt,-0.513929538,46
19745,CHESAPEAKE UTILITIES CORP,10-K,2019-12-31,284158.txt,38268,/blue/acg7849/share/BS/item1/284158.txt,0.0342878357,11
21665,COLGATE PALMOLIVE CO,10-K,2019-12-31,284184.txt,43064,/blue/acg7849/share/BS/item1/284184.txt,0.1574431289,30
1571776,Cherry Hill Mortgage Investment Corp,10-K,2019-12-31,282109.txt,25706,/blue/acg7849/share/BS/item1/282109.txt,-0.014473955,7
1638290,"MasterCraft Boat Holdings, Inc.",10-K,2019-06-30,273253.txt,63065,/blue/acg7849/share/BS/item1/273253.txt,0.0858372894,40
1606745,"Liberty TripAdvisor Holdings, Inc.",10-K,2019-12-31,282465.txt,34811,/blue/acg7849/share/BS/item1/282465.txt,-0.004655099,36
1004980,PG&E Corp,10-K,2019-12-31,284853.txt,338811,/blue/acg7849/share/BS/item1/284853.txt,-0.089699047,27
1512077,Global Eagle Entertainment Inc.,10-K,2019-12-31,281656.txt,534672,/blue/acg7849/share/BS/item1/281656.txt,-0.229505818,39
9326,BALCHEM CORP,10-K,2019-12-31,285763.txt,42137,/blue/acg7849/share/BS/item1/285763.txt,0.0689385142,42
1326160,Duke Energy CORP,10-K,2019-12-31,280519.txt,318528,/blue/acg7849/share/BS/item1/280519.txt,0.0236404387,27
1023024,ANI PHARMACEUTICALS INC,10-K,2019-12-31,279274.txt,94795,/blue/acg7849/share/BS/item1/279274.txt,0.0133409517,41
1616707,Wayfair Inc.,10-K,2019-12-31,282548.txt,47242,/blue/acg7849/share/BS/item1/282548.txt,-0.333412799,40
1604738,Ashford Inc.,10-K,2019-12-31,282441.txt,305738,/blue/acg7849/share/BS/item1/282441.txt,-0.01770607,19
