,CIK,coName,formtype,date,fName,length
19185,0001546637,SLM Student Loan Trust 2012-3,10-K,20181231,271292.txt,"702
"
19186,0000893691,MASONITE INTERNATIONAL CORP,10-K,20191229,285500.txt,"75857
"
19187,0001720990,Spartan Energy Acquisition Corp.,10-K,20181231,274988.txt,"129154
"
19188,0001230276,"Pandora Media, Inc.",10-K,20171231,267404.txt,"2208011
"
19189,0000750004,SCIENTIFIC GAMES CORP,10-K,20181231,276797.txt,"124697
"
19190,0001618181,World Gold Trust,10-K,20200930,282565.txt,"73921
"
19191,0000825322,MPHASE TECHNOLOGIES INC,10-K,20190630,277472.txt,"0
"
19192,0001491262,"Mewbourne Energy Partners 10-A, L.P.",10-K,20181231,270375.txt,"7418
"
19193,0001725911,Global Diversified Marketing Group Inc.,10-K,20181231,275058.txt,"0
"
19194,0001353616,Invesco CurrencyShares Swedish Krona Trust,10-K,20181031,268406.txt,"17242
"
19195,0001460329,"Fluent, Inc.",10-K,20191231,281328.txt,"19531
"
19196,0001436425,"HOME BANCORP, INC.",10-K,20191231,281210.txt,"71171
"
19197,0001038509,PRUCO LIFE INSURANCE OF NEW JERSEY,10-K,20191231,279362.txt,"148135
"
19198,0001720580,"resTORbio, Inc.",10-K,20191231,283525.txt,"118731
"
19199,0001393540,IGEN NETWORKS CORP,10-K,20181231,269030.txt,"2988
"
19200,0001052752,GETTY REALTY CORP /MD/,10-K,20181231,265851.txt,"18833
"
19201,0001426800,"ASSEMBLY BIOSCIENCES, INC.",10-K,20181231,269561.txt,"112678
"
19202,0001594466,"Parsley Energy, Inc.",10-K,20191231,282355.txt,"0
"
19203,0001109448,ALLIANCEBERNSTEIN L.P.,10-K,20191231,279821.txt,"823914
"
19204,0001710330,World Omni Auto Receivables Trust 2017-B,10-K,20171231,274778.txt,"609
"
19205,0001370702,QUANTENNA COMMUNICATIONS INC,10-K,20171231,268640.txt,"129122
"
19206,0001718500,Reviv3 Procare Co,10-K,20180531,274943.txt,"21569
"
19207,0001237746,"Endurance International Group Holdings, Inc.",10-K,20191231,280208.txt,"613
"
19208,0000050493,INGLES MARKETS INC,10-K,20200926,284474.txt,"475520
"
19209,0001665421,High Desert Holding Corp.,10-K,20181231,273819.txt,"10959
"
19210,0001716665,BMW Vehicle Lease Trust 2017-2,10-K,20181231,274909.txt,"277
"
19211,0001556179,"RMR Industrials, Inc.",10-K,20190331,281969.txt,"30278
"
19212,0001644406,"Hostess Brands, Inc.",10-K,20191231,282810.txt,"65473
"
19213,0000766421,"ALASKA AIR GROUP, INC.",10-K,20191231,284887.txt,"1876
"
19214,0001723291,Wells Fargo Commercial Mortgage Trust 2017-C42,10-K,20171231,275021.txt,"378
"
19215,0000064996,MERCURY GENERAL CORP,10-K,20181231,276189.txt,"385603
"
19216,0001710261,BANK 2017-BNK6,10-K,20191231,283425.txt,"378
"
19217,0001622175,BARINGTON/HILCO ACQUISITION CORP.,10-K,20171231,272905.txt,"530
"
19218,0000927761,MYMETICS CORP,10-K,20171231,278792.txt,"132664
"
19219,0000727920,AXA EQUITABLE LIFE INSURANCE CO,10-K,20171231,276606.txt,"4206
"
19220,0000793074,WERNER ENTERPRISES INC,10-K,20171231,277112.txt,"817
"
19221,0001539638,"Triumph Bancorp, Inc.",10-K,20191231,281861.txt,"0
"
19222,0001411688,"Container Store Group, Inc.",10-K,20190330,269326.txt,"28503
"
19223,0001046257,Ingredion Inc,10-K,20191231,279423.txt,"40013
"
19224,0001131227,HORNBECK OFFSHORE SERVICES INC /LA,10-K,20181231,266837.txt,"0
"
19225,0000737207,"Adhera Therapeutics, Inc.",10-K,20181231,276691.txt,"812
"
19226,0001587980,WFRBS Commercial Mortgage Trust 2013-C17,10-K,20191231,282284.txt,"378
"
19227,0001319229,TransMontaigne Partners L.P.,10-K,20171231,268042.txt,"85847
"
19228,0000109177,"Spectrum Brands Holdings, Inc.",10-K,20180930,266378.txt,"51428
"
19229,0000860546,CORPORATE OFFICE PROPERTIES TRUST,10-K,20171231,271922.txt,"56476
"
19230,0001613766,Navient Student Loan Trust 2014-6,10-K,20191231,282521.txt,"639
"
19231,0001653247,Waitr Holdings Inc.,10-K,20191231,282895.txt,"22834
"
19232,0001499717,"Staffing 360 Solutions, Inc.",10-K,20181229,270535.txt,"15609
"
19233,0000884144,ASURE SOFTWARE INC,10-K,20191231,285418.txt,"55086
"
19234,0001288847,"Five9, Inc.",10-K,20181231,267737.txt,"121359
"
19235,0000774569,CORTLAND BANCORP INC,10-K,20181231,276973.txt,"54056
"
19236,0001707178,CorePoint Lodging Inc.,10-K,20181231,274709.txt,"31927
"
19237,0000878004,CHUGACH ELECTRIC ASSOCIATION INC,10-K,20191231,285368.txt,"19473
"
19238,0001708978,Drive Auto Receivables Trust 2017-1,10-K,20181231,268855.txt,"0
"
19239,0001302343,"Education Realty Trust, Inc.",10-K,20171231,268361.txt,"186914
"
19240,0001465885,Western Asset Mortgage Capital Corp,10-K,20171231,270049.txt,"53100
"
19241,0001623837,CarMax Auto Owner Trust 2014-4,10-K,20180228,272941.txt,"461
"
19242,0001751700,"TEB Bancorp, Inc.",10-K,20190630,275256.txt,"607621
"
19243,0001488813,"Customers Bancorp, Inc.",10-K,20191231,281488.txt,"160112
"
19244,0000733337,"PwrCor, Inc.",10-K,20171231,276682.txt,"19867
"
19245,0000072909,NORTHERN STATES POWER CO /WI/,10-K,20181231,276623.txt,"296953
"
19246,0000039263,"CULLEN/FROST BANKERS, INC.",10-K,20191231,284412.txt,"1509
"
19247,0000945841,POOL CORP,10-K,20181231,278981.txt,"116853
"
19248,0000051548,INTERNATIONAL SPEEDWAY CORP,10-K,20171130,276049.txt,"0
"
19249,0001038133,HESKA CORP,10-K,20191231,279359.txt,"92997
"
19250,0001319947,DSW Inc.,10-K,20180203,268046.txt,"44407
"
19251,0001614106,"American Renaissance Capital, Inc.",10-K,20161231,272701.txt,"0
"
19252,0001652362,"Infrastructure & Energy Alternatives, Inc.",10-K,20181231,273571.txt,"645185
"
19253,0000799288,"LANDS' END, INC.",10-K,20200131,285017.txt,"31200
"
19254,0000314489,FIRST BUSEY CORP /NV/,10-K,20171231,275612.txt,"83646
"
19255,0000317788,"Digital Turbine, Inc.",10-K,20180331,275665.txt,"0
"
19256,0000075340,P&F INDUSTRIES INC,10-K,20171231,276829.txt,"18977
"
19257,0001295810,"Sunstone Hotel Investors, Inc.",10-K,20171231,267807.txt,"38541
"
19258,0000034903,FEDERAL REALTY INVESTMENT TRUST,10-K,20191231,284342.txt,"723
"
19259,0001420811,"On Deck Capital, Inc.",10-K,20191231,281116.txt,"106681
"
19260,0001609702,"CDK Global, Inc.",10-K,20180630,272599.txt,"29950
"
19261,0001598924,"Image Chain Group Limited, Inc.",10-K,20191231,282389.txt,"0
"
19262,0001057877,IDACORP INC,10-K,20181231,265923.txt,"279394
"
19263,0001218683,"Wize Pharma, Inc.",10-K,20181231,267354.txt,"0
"
19264,0000041719,GLATFELTER P H CO,10-K,20171231,275935.txt,"27558
"
19265,0001715585,Fifth Third Auto Trust 2017-1,10-K,20191231,283478.txt,"770
"
19266,0000916789,HELEN OF TROY LTD,10-K,20180228,278598.txt,"24440
"
19267,0001759425,"Mirum Pharmaceuticals, Inc.",10-K,20191231,283859.txt,"170576
"
19268,0000353184,AIR T INC,10-K,20190331,275799.txt,"64475
"
19269,0001706509,Cosmos Group Holdings Inc.,10-K,20181231,274699.txt,"108168
"
19270,0001457612,"GENOCEA BIOSCIENCES, INC.",10-K,20181231,269960.txt,"136883
"
19271,0001396730,First National Master Note Trust,10-K,20181231,269078.txt,"0
"
19272,0001047340,FRESH DEL MONTE PRODUCE INC,10-K,20191227,279432.txt,"232535
"
19273,0000065011,MEREDITH CORP,10-K,20180630,276190.txt,"1024056
"
19274,0000732026,TRIO-TECH INTERNATIONAL,10-K,20180630,276660.txt,"19041
"
19275,0000923796,GEO GROUP INC,10-K,20181231,278727.txt,"336901
"
19276,0000074208,"UDR, Inc.",10-K,20181231,276730.txt,"35353
"
19277,0001526952,"Wellesley Bancorp, Inc.",10-K,20171231,270977.txt,"130875
"
19278,0001422296,"Shentang International, Inc.",10-K,20181231,269498.txt,"760
"
19279,0001615942,ONELIFE TECHNOLOGIES CORP,10-K,20181231,272738.txt,"63500
"
19280,0000827876,"CLEANSPARK, INC.",10-K,20200930,285151.txt,"0
"
19281,0001527675,ASIA PACIFIC BOILER Corp,10-K,20151231,271002.txt,"749
"
19282,0000202058,HARRIS CORP /DE/,10-K,20180629,275367.txt,"0
"
19283,0001073475,CITIZENS FIRST CORP,10-K,20171231,266133.txt,"52642
"
19284,0000016875,CANADIAN PACIFIC RAILWAY LTD/CN,10-K,20191231,283196.txt,"162507
"
19285,0001753233,Wells Fargo Commercial Mortgage Trust 2018-C47,10-K,20181231,275270.txt,"378
"
19286,0001712543,"Edgar Express, Inc.",10-K,20171231,274831.txt,"0
"
19287,0001388430,"CAI International, Inc.",10-K,20191231,280890.txt,"55093
"
19288,0001690769,"Alta Mesa Resources, Inc. /DE",10-K,20191231,283232.txt,"82794
"
19289,0000070318,TENET HEALTHCARE CORP,10-K,20171231,276296.txt,"394227
"
19290,0001619227,"Cloudweb, Inc.",10-K,20171231,272838.txt,"29898
"
19291,0001652884,Wells Fargo Commercial Mortgage Trust 2015-NXS3,10-K,20181231,273586.txt,"378
"
19292,0000065984,ENTERGY CORP /DE/,10-K,20181231,268332.txt,"0
"
19293,0000088790,INTRICON CORP,10-K,20171231,278182.txt,"71285
"
19294,0000057515,LANCASTER COLONY CORP,10-K,20200630,284509.txt,"52587
"
19295,0001550053,"Grand Perfecta, Inc.",10-K,20190731,271337.txt,"21455
"
19296,0001318568,Everi Holdings Inc.,10-K,20181231,268032.txt,"102234
"
19297,0001750707,CNH Equipment Trust 2018-B,10-K,20191231,283782.txt,"382
"
19298,0000077360,PENTAIR plc,10-K,20171231,276965.txt,"1978
"
19299,0001550221,J.P. Morgan Chase Commercial Mortgage Securities Trust 2012-CIBX,10-K,20171231,271340.txt,"281
"
19300,0001692819,Vistra Energy Corp.,10-K,20181231,274416.txt,"149365
"
19301,0000007789,ASSOCIATED BANC-CORP,10-K,20191231,284927.txt,"2253
"
19302,0001646924,Morgan Stanley Bank of America Merrill Lynch Trust 2015-C24,10-K,20181231,273437.txt,"724
"
19303,0001651958,EOS INC.,10-K,20191231,282877.txt,"15908
"
19304,0001449792,"PIONEER POWER SOLUTIONS, INC.",10-K,20181231,269887.txt,"0
"
19305,0001690666,Xperi Corp,10-K,20181231,274370.txt,"35259
"
19306,0000016099,LUBYS INC,10-K,20180829,272608.txt,"78432
"
19307,0001381871,"US Highland, Inc.",10-K,20171231,268808.txt,"1279
"
19308,0000049600,EASTGROUP PROPERTIES INC,10-K,20181231,276009.txt,"168560
"
19309,0001641640,Nabriva Therapeutics plc,10-K,20191231,282789.txt,"256218
"
19310,0001599714,COMM 2014-UBS2 Mortgage Trust,10-K,20191231,282395.txt,"166
"
19311,0001614976,"Cole Office & Industrial REIT (CCIT III), Inc.",10-K,20191231,282532.txt,"142644
"
19312,0000827052,EDISON INTERNATIONAL,10-K,20171231,278664.txt,"0
"
19313,0001325281,KAPSTONE PAPER & PACKAGING CORP,10-K,20171231,268093.txt,"808
"
19314,0001560327,"Rapid7, Inc.",10-K,20181231,271540.txt,"76573
"
19315,0001276187,Energy Transfer LP,10-K,20191231,280289.txt,"1504
"
19316,0001289237,"U. S. Premium Beef, LLC",10-K,20191228,280355.txt,"21638
"
19317,0001527728,Enochian Biosciences Inc,10-K,20180630,271010.txt,"0
"
19318,0001717452,"Odonate Therapeutics, Inc.",10-K,20191231,283498.txt,"87181
"
19319,0000790359,NBT BANCORP INC,10-K,20181231,277084.txt,"86355
"
19320,0001636051,FUSE ENTERPRISES INC.,10-K,20180930,273197.txt,"3657
"
19321,0001645590,Hewlett Packard Enterprise Co,10-K,20201031,282824.txt,"118254
"
19322,0001368365,"REMARK HOLDINGS, INC.",10-K,20181231,268615.txt,"53644
"
19323,0001023731,8X8 INC /DE/,10-K,20180331,265425.txt,"48532
"
19324,0001687202,JPMDB Commercial Mortgage Securities Trust 2016-C4,10-K,20181231,274288.txt,"378
"
19325,0001535706,CFCRE Commercial Mortgage Trust 2011-C2,10-K,20191231,281833.txt,"406
"
19326,0001547903,"NMI Holdings, Inc.",10-K,20181231,271306.txt,"179939
"
19327,0000079282,"BROWN & BROWN, INC.",10-K,20181231,277103.txt,"796
"
19328,0000088205,SPX CORP,10-K,20171231,278042.txt,"43283
"
19329,0001704304,Toyota Auto Receivables 2017-B Owner Trust,10-K,20171231,274655.txt,"344
"
19330,0001389772,FIRST PRIORITY FINANCIAL CORP.,10-K,20171231,268984.txt,"23057
"
19331,0001502292,"Conifer Holdings, Inc.",10-K,20191231,281598.txt,"49216
"
19332,0001683170,USAA Auto Owner Trust 2016-1,10-K,20181231,274222.txt,"0
"
19333,0000903129,GENTHERM Inc,10-K,20181231,278415.txt,"44922
"
19334,0001765048,"Charmt, Inc.",10-K,20191231,283908.txt,"22297
"
19335,0001706509,Cosmos Group Holdings Inc.,10-K,20191231,283390.txt,"117167
"
19336,0001751783,"Rhinebeck Bancorp, Inc.",10-K,20181231,275259.txt,"230037
"
19337,0001724128,GM Financial Consumer Automobile Receivables Trust 2018-1,10-K,20181231,275033.txt,"455
"
19338,0001282977,GREENHILL & CO INC,10-K,20181231,267664.txt,"42110
"
19339,0001325814,Federal Home Loan Bank of Des Moines,10-K,20181231,268105.txt,"141255
"
19340,0001765651,Pacific Sports Exchange Inc.,10-K,20190831,275317.txt,"12305
"
19341,0000931755,AEI INCOME & GROWTH FUND XXI LTD PARTNERSHIP,10-K,20171231,278837.txt,"712
"
19342,0001575975,Madison Ventures Inc.,10-K,20170331,271871.txt,"6926
"
19343,0000894405,ARCBEST CORP /DE/,10-K,20181231,278303.txt,"60519
"
19344,0001008654,TUPPERWARE BRANDS CORP,10-K,20171230,265196.txt,"47568
"
19345,0001042074,"CymaBay Therapeutics, Inc.",10-K,20191231,279388.txt,"98232
"
19346,0000922358,FERRELLGAS PARTNERS L P,10-K,20180731,265243.txt,"92123
"
19347,0001616000,"Xenia Hotels & Resorts, Inc.",10-K,20181231,272744.txt,"59790
"
19348,0001407200,Discover Card Execution Note Trust,10-K,20181231,273419.txt,"480
"
19349,0000714562,FIRST FINANCIAL CORP /IN/,10-K,20181231,276415.txt,"117935
"
19350,0001316016,AQUANTIA CORP,10-K,20181231,268002.txt,"51207
"
19351,0001436975,LIGHTSTONE VALUE PLUS REAL ESTATE INVESTMENT TRUST II INC,10-K,20171231,269697.txt,"71490
"
19352,0001700175,"Heritage NOLA Bancorp, Inc.",10-K,20181231,274569.txt,"0
"
19353,0001027838,TACTILE SYSTEMS TECHNOLOGY INC,10-K,20171231,265464.txt,"115709
"
19354,0001612126,COMM 2014-UBS4 Mortgage Trust,10-K,20171231,272660.txt,"166
"
19355,0001290200,Wells Fargo Dealer Floorplan Master Note Trust,10-K,20171231,267770.txt,"0
"
19356,0001613763,Navient Student Loan Trust 2014-3,10-K,20181231,272687.txt,"744
"
19357,0000923571,US XPRESS ENTERPRISES INC,10-K,20191231,285707.txt,"55987
"
19358,0001527702,iQSTEL Inc,10-K,20181231,271007.txt,"73540
"
19359,0001036262,INTEST CORP,10-K,20181231,265571.txt,"51563
"
19360,0000777917,PRUCO LIFE INSURANCE CO,10-K,20171231,276990.txt,"129035
"
19361,0000887921,REVLON INC /DE/,10-K,20191231,285463.txt,"0
"
19362,0001053352,HERITAGE COMMERCE CORP,10-K,20181231,265857.txt,"108433
"
19363,0001657889,Morgan Stanley Capital I Trust 2015-UBS8,10-K,20181231,273706.txt,"724
"
19364,0001325814,Federal Home Loan Bank of Des Moines,10-K,20171231,268104.txt,"133393
"
19365,0001644867,MQ MEDICAL TECHNOLOGIES Corp,10-K,20171231,273395.txt,"0
"
19366,0001309082,"CAMBER ENERGY, INC.",10-K,20200331,280439.txt,"0
"
19367,0001678617,Capital Auto Receivables Asset Trust 2016-2,10-K,20191231,283110.txt,"1001
"
19368,0000707549,LAM RESEARCH CORP,10-K,20200628,284620.txt,"121111
"
19369,0001476651,"FCB FINANCIAL HOLDINGS, INC.",10-K,20171231,270182.txt,"105930
"
19370,0001537667,SELECT INCOME REIT,10-K,20171231,271187.txt,"298152
"
19371,0001649989,"Outlook Therapeutics, Inc.",10-K,20180930,273502.txt,"82886
"
19372,0001364742,BlackRock Inc.,10-K,20181231,268551.txt,"106738
"
19373,0001260221,TransDigm Group INC,10-K,20200930,280233.txt,"0
"
19374,0000869495,DEEP WELL OIL & GAS INC,10-K,20170930,277885.txt,"0
"
19375,0001725206,Union Acquisition Corp.,10-K,20180131,275047.txt,"6282
"
19376,0001577545,JPMBB Commercial Mortgage Securities Trust 2013-C12,10-K,20191231,282178.txt,"378
"
19377,0001481582,Ryerson Holding Corp,10-K,20171231,270252.txt,"34147
"
19378,0001485074,"Freeze Tag, Inc.",10-K,20171231,270293.txt,"36142
"
19379,0001634424,PowerComm Holdings Inc.,10-K,20171231,273157.txt,"378
"
19380,0001378590,"Bridgeline Digital, Inc.",10-K,20180930,268757.txt,"56429
"
19381,0000875320,VERTEX PHARMACEUTICALS INC / MA,10-K,20191231,285350.txt,"189418
"
19382,0000316253,ENZO BIOCHEM INC,10-K,20180731,275649.txt,"220780
"
19383,0001351285,ROSETTA STONE INC,10-K,20181231,268358.txt,"20308
"
19384,0001781115,Alussa Energy Acquisition Corp.,10-K,20191231,284030.txt,"124649
"
19385,0000811830,"Santander Holdings USA, Inc.",10-K,20191231,285073.txt,"63576
"
19386,0001346022,Enertopia Corp.,10-K,20200831,280606.txt,"43461
"
19387,0001742924,Livent Corp.,10-K,20181231,275194.txt,"108938
"
19388,0001030192,NEW JERSEY MINING CO,10-K,20171231,265489.txt,"0
"
19389,0000929940,ASPEN TECHNOLOGY INC /DE/,10-K,20200630,285750.txt,"138226
"
19390,0001525769,"Dave & Buster's Entertainment, Inc.",10-K,20200202,281750.txt,"39819
"
19391,0001169988,BOINGO WIRELESS INC,10-K,20171231,267150.txt,"840
"
19392,0001012477,AVADEL PHARMACEUTICALS PLC,10-K,20181231,265242.txt,"180390
"
19393,0001670601,Citigroup Commercial Mortgage Trust 2016-GC37,10-K,20191231,283040.txt,"635
"
19394,0001648195,COMM 2015-CCRE25 Mortgage Trust,10-K,20191231,282843.txt,"166
"
19395,0000819690,Fuquan Financial Co,10-K,20180331,277399.txt,"926
"
19396,0001733998,Northwest Natural Holding Co,10-K,20181231,276631.txt,"149202
"
19397,0001641601,River Financial Corp,10-K,20181231,273315.txt,"59914
"
19398,0001718626,CM Credit Opportunities BDC I Inc.,10-K,20180630,274949.txt,"0
"
19399,0001719195,UBS Commercial Mortgage Trust 2017-C5,10-K,20181231,274956.txt,"378
"
19400,0000017843,CARPENTER TECHNOLOGY CORP,10-K,20180630,275326.txt,"45118
"
19401,0000072444,"Vaxart, Inc.",10-K,20181231,276558.txt,"381637
"
19402,0000719209,ISRAMCO INC,10-K,20181231,276477.txt,"54515
"
19403,0001324410,Guaranty Bancorp,10-K,20171231,268088.txt,"175418
"
19404,0000006176,AMPCO PITTSBURGH CORP,10-K,20191231,284529.txt,"11412
"
19405,0001649904,"RHYTHM PHARMACEUTICALS, INC.",10-K,20191231,282854.txt,"308529
"
19406,0001070423,PLAINS ALL AMERICAN PIPELINE LP,10-K,20191231,279586.txt,"0
"
19407,0000866787,AUTOZONE INC,10-K,20190831,277852.txt,"111763
"
19408,0001688487,Metaurus Equity Component Trust,10-K,20181231,274322.txt,"1829
"
19409,0001103640,"OMPHALOS, CORP",10-K,20191231,279779.txt,"14043
"
19410,0001638911,UAS Drone Corp.,10-K,20181231,273264.txt,"10601
"
19411,0000315958,CREDITRISKMONITOR COM INC,10-K,20181231,275648.txt,"0
"
19412,0001488139,"Ameresco, Inc.",10-K,20171231,270334.txt,"64438
"
19413,0001057060,MARINEMAX INC,10-K,20190930,265909.txt,"438195
"
19414,0001445883,"GIFA, INC.",10-K,20160331,269837.txt,"28922
"
19415,0001178377,EMARINE GLOBAL INC.,10-K,20171231,267255.txt,"0
"
19416,0001333986,"AXA Equitable Holdings, Inc.",10-K,20181231,268206.txt,"4278
"
19417,0001475115,"Eventbrite, Inc.",10-K,20191231,281411.txt,"24738
"
19418,0001618694,GUGGENHEIM CREDIT INCOME FUND 2016 T,10-K,20191231,282568.txt,"15161
"
19419,0000314808,Valaris plc,10-K,20191231,284280.txt,"140411
"
19420,0000874766,"HARTFORD FINANCIAL SERVICES GROUP, INC.",10-K,20191231,285346.txt,"157137
"
19421,0000814453,NEWELL BRANDS INC,10-K,20171231,277347.txt,"0
"
19422,0001289945,"Spok Holdings, Inc",10-K,20181231,267765.txt,"790
"
19423,0001572694,"Goldman Sachs BDC, Inc.",10-K,20191231,282118.txt,"0
"
19424,0001575048,"ATEL 16, LLC",10-K,20191231,282141.txt,"0
"
19425,0000945394,Service Properties Trust,10-K,20191231,285823.txt,"347776
"
19426,0001559157,"Sunstock, Inc.",10-K,20171231,271514.txt,"0
"
19427,0000037472,FLEXSTEEL INDUSTRIES INC,10-K,20180630,275873.txt,"0
"
19428,0000836937,UPD HOLDING CORP.,10-K,20200630,285193.txt,"0
"
19429,0001352190,RIDGEWOOD ENERGY S FUND LLC,10-K,20181231,268373.txt,"78464
"
19430,0001385508,"OPIANT PHARMACEUTICALS, INC.",10-K,20181231,268913.txt,"164851
"
19431,0001690622,XTribe P.L.C.,10-K,20181231,274369.txt,"0
"
19432,0001575793,Energous Corp,10-K,20181231,271864.txt,"33677
"
19433,0000893949,"MEDNAX, INC.",10-K,20171231,278269.txt,"492
"
19434,0001653087,"Alector, Inc.",10-K,20191231,282893.txt,"155378
"
19435,0000761648,"CEDAR REALTY TRUST, INC.",10-K,20181231,276866.txt,"33934
"
19436,0000775368,ALLEGHANY CORP /DE,10-K,20171231,276981.txt,"215385
"
19437,0000723125,MICRON TECHNOLOGY INC,10-K,20200903,284709.txt,"116139
"
19438,0000007789,ASSOCIATED BANC-CORP,10-K,20171231,276996.txt,"1581
"
19439,0001496443,"3PEA INTERNATIONAL, INC.",10-K,20171231,270474.txt,"83583
"
19440,0000092122,SOUTHERN CO,10-K,20181231,265111.txt,"348997
"
19441,0001632028,CNH Equipment Trust 2015-A,10-K,20171231,273105.txt,"701
"
19442,0001101026,"Zivo Bioscience, Inc.",10-K,20181231,266517.txt,"128973
"
19443,0000722830,IMMUNOMEDICS INC,10-K,20180630,276532.txt,"143842
"
19444,0001590715,American Resources Corp,10-K,20181231,272195.txt,"78538
"
19445,0001507957,Ideal Power Inc.,10-K,20191231,281629.txt,"0
"
19446,0001435375,XG SCIENCES INC,10-K,20191231,281204.txt,"0
"
19447,0000821127,BOSTON PRIVATE FINANCIAL HOLDINGS INC,10-K,20191231,285123.txt,"0
"
19448,0001723535,Mercedes-Benz Auto Lease Trust 2018-A,10-K,20191231,283561.txt,"0
"
19449,0001156041,HOUSTON AMERICAN ENERGY CORP,10-K,20171231,266986.txt,"0
"
19450,0001314727,Sonos Inc,10-K,20201003,280458.txt,"0
"
19451,0000724742,Trinity Place Holdings Inc.,10-K,20171231,276563.txt,"24022
"
19452,0001690437,GraniteShares Gold Trust,10-K,20200630,283226.txt,"8422
"
19453,0001567771,CAPITAL PARK HOLDINGS CORP.,10-K,20181231,271689.txt,"0
"
19454,0001399935,Francesca's Holdings CORP,10-K,20180203,269119.txt,"107255
"
19455,0001774170,"PowerFleet, Inc.",10-K,20191231,283986.txt,"0
"
19456,0001384905,RingCentral Inc,10-K,20171231,268902.txt,"35051
"
19457,0001489300,Odenza Corp.,10-K,20190131,270348.txt,"0
"
19458,0001648195,COMM 2015-CCRE25 Mortgage Trust,10-K,20181231,273460.txt,"166
"
19459,0001018164,WILLIS LEASE FINANCE CORP,10-K,20181231,265329.txt,"40657
"
19460,0000030831,DYNASIL CORP OF AMERICA,10-K,20180930,275570.txt,"46265
"
19461,0001650445,Quorum Health Corp,10-K,20171231,273509.txt,"148467
"
19462,0000915389,EASTMAN CHEMICAL CO,10-K,20181231,278574.txt,"216240
"
19463,0001646587,NorthStar Realty Europe Corp.,10-K,20181231,273429.txt,"142334
"
19464,0001423579,"LegacyXChange, Inc.",10-K,20170331,281133.txt,"2202
"
19465,0000806517,PSYCHEMEDICS CORP,10-K,20191231,285042.txt,"26811
"
19466,0001509470,GSV Capital Corp.,10-K,20171231,270697.txt,"101462
"
19467,0001131312,ZION OIL & GAS INC,10-K,20181231,266840.txt,"0
"
19468,0001328598,Invesco CurrencyShares Euro Trust,10-KT,20181231,268161.txt,"11997
"
19469,0001665448,Santander Drive Auto Receivables Trust 2016-1,10-K,20171231,273820.txt,"0
"
19470,0000050292,IEH CORPORATION,10-K,20180330,276031.txt,"1847
"
19471,0001606163,"Limbach Holdings, Inc.",10-K,20181231,272526.txt,"53075
"
19472,0001136893,"Fidelity National Information Services, Inc.",10-K,20171231,266889.txt,"106385
"
19473,0001327068,"United States Oil Fund, LP",10-K,20191231,280529.txt,"129329
"
19474,0001057877,IDACORP INC,10-K,20191231,279502.txt,"283349
"
19475,0000884940,STEIN MART INC,10-K,20180203,278103.txt,"0
"
19476,0000814547,FAIR ISAAC CORP,10-K,20200930,285089.txt,"129820
"
19477,0001131324,GENOMIC HEALTH INC,10-K,20171231,266841.txt,"136174
"
19478,0001371782,MV Oil Trust,10-K,20171231,268664.txt,"843
"
19479,0001358633,"Intelligent Buying, Inc.",10-K,20161231,268479.txt,"5322
"
19480,0001684506,Folkup Development Inc.,10-K,20191130,283177.txt,"13564
"
19481,0001683300,JPMCC Commercial Mortgage Securities Trust 2016-JP3,10-K,20181231,274225.txt,"378
"
19482,0000003197,CECO ENVIRONMENTAL CORP,10-K,20171231,275695.txt,"35751
"
19483,0001475348,Luther Burbank Corp,10-K,20181231,270167.txt,"67905
"
19484,0001703785,Falcon Minerals Corp,10-K,20191231,283365.txt,"73987
"
19485,0000831489,SCORES HOLDING CO INC,10-K,20181231,285166.txt,"57982
"
19486,0001005101,CONCIERGE TECHNOLOGIES INC,10-K,20190630,265129.txt,"29219
"
19487,0001730869,"OBITX, Inc.",10-K,20200131,283626.txt,"0
"
19488,0001398987,REALOGY HOLDINGS CORP.,10-K,20191231,280653.txt,"230032
"
19489,0001648428,"Sequential Brands Group, Inc.",10-K,20191231,282845.txt,"21277
"
19490,0001031235,"Global Self Storage, Inc.",10-K,20171231,265501.txt,"12389
"
19491,0001444307,ONCOSEC MEDICAL Inc,10-K,20190731,269814.txt,"484
"
19492,0001084370,"Blockchain Industries, Inc.",10-K,20180430,266268.txt,"81507
"
19493,0001040593,CARRIZO OIL & GAS INC,10-K,20181231,265632.txt,"598712
"
19494,0001669374,"Duke Energy Florida Project Finance, LLC",10-K,20191231,283029.txt,"536
"
19495,0000766421,"ALASKA AIR GROUP, INC.",10-K,20181231,276918.txt,"997
"
19496,0001139552,WFN CREDIT CO LLC,10-K,20171231,266923.txt,"0
"
19497,0001326160,Duke Energy CORP,10-K,20191231,279728.txt,"318528
"
19498,0000072741,EVERSOURCE ENERGY,10-K,20191231,280574.txt,"136792
"
19499,0001438461,Yinfu Gold Corp.,10-K,20180331,269737.txt,"13641
"
19500,0001419793,"ORIGINCLEAR, INC.",10-K,20181231,269456.txt,"215262
"
19501,0001694010,AmeriCredit Automobile Receivables Trust 2017-1,10-K,20181231,274449.txt,"387
"
19502,0000013239,HEXION INC.,10-K,20171231,268080.txt,"795
"
19503,0001746466,"Equillium, Inc.",10-K,20181231,275226.txt,"156922
"
19504,0001668523,GSG GROUP INC.,10-K,20191231,283021.txt,"13256
"
19505,0000868082,EVERFLOW EASTERN PARTNERS LP,10-K,20181231,277872.txt,"34790
"
